"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOMINAIS_CONVR_LEG";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32158";"RIACHÃO DO DANTAS";"4";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"5024";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31674";"JAPOATÃ";"19";"3";"Governador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681040";"ESPERANÇA NA MUDANÇA";"(PSDB/CIDADANIA) / PODE";"N";"0";"0";"0";"223";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"1";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"13949";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32492";"TOMAR DO GERU";"30";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"35";"0";"35";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32212";"ROSÁRIO DO CATETE";"14";"5";"Senador";"Coligação";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681079";"ESPERANÇA NA MUDANÇA";"PODE / (PSDB/CIDADANIA)";"N";"0";"0";"0";"658";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31410";"ESTÂNCIA";"6";"5";"Senador";"Coligação";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684548";"O POVO QUER";"PL / PATRIOTA / PTB / PROS / PMN";"N";"0";"0";"0";"3716";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31437";"FEIRA NOVA";"16";"7";"Deputado Estadual";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682059";"PARTIDO ISOLADO";"UP";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31798";"MARUIM";"14";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684473";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"2";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31917";"NOSSA SENHORA DAS DORES";"16";"5";"Senador";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682575";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"6";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31291";"CARMÓPOLIS";"14";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684473";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"2";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32034";"PINHÃO";"29";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684473";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32018";"PEDRINHAS";"4";"6";"Deputado Federal";"Partido isolado";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681165";"PARTIDO ISOLADO";"PODE";"N";"0";"0";"0";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31771";"MALHADOR";"26";"6";"Deputado Federal";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684489";"PARTIDO ISOLADO";"PMN";"N";"2";"0";"2";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32336";"SÃO CRISTÓVÃO";"21";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682187";"PARTIDO ISOLADO";"PSD";"N";"90";"0";"90";"7638";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32131";"PROPRIÁ";"19";"7";"Deputado Estadual";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"130";"0";"130";"660";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31550";"INDIAROBA";"35";"5";"Senador";"Coligação";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684548";"O POVO QUER";"PL / PATRIOTA / PTB / PROS / PMN";"N";"0";"0";"0";"714";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32115";"PORTO DA FOLHA";"18";"6";"Deputado Federal";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682720";"FEDERAÇÃO";"REDE / PSOL";"N";"7";"0";"7";"52";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32034";"PINHÃO";"29";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682639";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31917";"NOSSA SENHORA DAS DORES";"16";"6";"Deputado Federal";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681042";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"28";"0";"28";"80";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32379";"SÃO FRANCISCO";"19";"6";"Deputado Federal";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683804";"PARTIDO ISOLADO";"PSB";"N";"7";"0";"7";"23";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31453";"FREI PAULO";"24";"7";"Deputado Estadual";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685045";"PARTIDO ISOLADO";"PATRIOTA";"N";"4";"0";"4";"58";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31879";"NEÓPOLIS";"15";"6";"Deputado Federal";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685121";"PARTIDO ISOLADO";"PATRIOTA";"N";"0";"0";"0";"6";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"SE";"SE";"SERGIPE";"31976";"PACATUBA";"15";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"2757";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31330";"CRISTINÁPOLIS";"30";"3";"Governador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681040";"ESPERANÇA NA MUDANÇA";"(PSDB/CIDADANIA) / PODE";"N";"0";"0";"0";"265";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32239";"SALGADO";"31";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"5286";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32190";"RIBEIRÓPOLIS";"26";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682542";"PARTIDO ISOLADO";"PP";"N";"51";"0";"51";"2466";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32298";"SANTA ROSA DE LIMA";"26";"3";"Governador";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684470";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31593";"ITABAIANINHA";"30";"6";"Deputado Federal";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681042";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"8";"0";"8";"15";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32417";"SIMÃO DIAS";"22";"7";"Deputado Estadual";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684524";"PARTIDO ISOLADO";"PROS";"N";"4";"0";"4";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"SE";"SE";"SERGIPE";"31895";"NOSSA SENHORA DA GLÓRIA";"17";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"10165";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31810";"MOITA BONITA";"26";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31658";"JAPARATUBA";"11";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684541";"PARTIDO ISOLADO";"PROS";"N";"3";"0";"3";"6";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32514";"UMBAÚBA";"35";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682664";"FEDERAÇÃO";"REDE / PSOL";"N";"2";"0";"2";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31070";"ARAUÁ";"4";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684473";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31771";"MALHADOR";"26";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682664";"FEDERAÇÃO";"REDE / PSOL";"N";"3";"0";"3";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31917";"NOSSA SENHORA DAS DORES";"16";"6";"Deputado Federal";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681042";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"12";"0";"12";"53";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31992";"PEDRA MOLE";"29";"6";"Deputado Federal";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683845";"PARTIDO ISOLADO";"PDT";"N";"18";"0";"18";"33";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31518";"GRACCHO CARDOSO";"3";"7";"Deputado Estadual";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685031";"PARTIDO ISOLADO";"PTB";"N";"2";"0";"2";"9";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31070";"ARAUÁ";"4";"7";"Deputado Estadual";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685031";"PARTIDO ISOLADO";"PTB";"N";"3";"0";"3";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31410";"ESTÂNCIA";"6";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682720";"FEDERAÇÃO";"REDE / PSOL";"N";"9";"0";"9";"5";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31658";"JAPARATUBA";"11";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682089";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"15";"0";"15";"778";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31836";"MONTE ALEGRE DE SERGIPE";"18";"5";"Senador";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684482";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31950";"NOSSA SENHORA DO SOCORRO";"34";"7";"Deputado Estadual";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"17";"0";"17";"2155";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31313";"CEDRO DE SÃO JOÃO";"3";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684541";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31950";"NOSSA SENHORA DO SOCORRO";"34";"6";"Deputado Federal";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682084";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"665";"0";"665";"8024";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31038";"AQUIDABÃ";"3";"7";"Deputado Estadual";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681041";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"27";"0";"27";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31259";"CAPELA";"5";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684541";"PARTIDO ISOLADO";"PROS";"N";"1";"0";"1";"51";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31496";"GARARU";"8";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682639";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"3";"0";"3";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31330";"CRISTINÁPOLIS";"30";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31992";"PEDRA MOLE";"29";"5";"Senador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683748";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / SOLIDARIEDADE / PSB";"N";"0";"0";"0";"264";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31593";"ITABAIANINHA";"30";"5";"Senador";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682575";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"4";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32115";"PORTO DA FOLHA";"18";"3";"Governador";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682051";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"3";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31194";"CAMPO DO BRITO";"24";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"2141";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32336";"SÃO CRISTÓVÃO";"21";"3";"Governador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681040";"ESPERANÇA NA MUDANÇA";"(PSDB/CIDADANIA) / PODE";"N";"0";"0";"0";"3642";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32050";"PIRAMBU";"11";"6";"Deputado Federal";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682084";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"14";"0";"14";"276";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31275";"CARIRA";"29";"7";"Deputado Estadual";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683198";"PARTIDO ISOLADO";"UNIÃO";"N";"51";"0";"51";"1387";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31992";"PEDRA MOLE";"29";"7";"Deputado Estadual";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682059";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32034";"PINHÃO";"29";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683826";"PARTIDO ISOLADO";"PDT";"N";"10";"0";"10";"244";"0";"0"
